id,movielens_id,title,original_title,overview,release_date,release_year,runtime,original_language,production_countries,poster_path,backdrop_path,trailer_url,adult
28211,76079,클로이,Chloe,"지독하게 빠져든다...  천사보다 아름다운 악마  그녀에게 빠지는 건 죄가 아니다... 단란했던 예전과 달리 무너져만 가는 가족관계에 힘들어하던 캐서린(줄리안 무어)은 교수인 남편 데이빗(리암 니슨)이 어린 학생들과 외도하는 것이 아닌지 의심하게 된다. 이에 그녀는 그 동안 지켜 봐왔던 매혹적인 여인 클로이(아만다 사이프리드)에게 남편을 유혹하도록 부탁해 그를 시험하기로 한다. 클로이에게서 남편과의 관계를 듣던 캐서린은 자신이 질투하고 있음을 느끼지만, 그 감정이 누구에게로 향한 것인지 혼란스러워진다. 그리고 이내 자신은 물론 가족들까지 클로이가 쳐 놓은 위험한 거미줄에 걸려들었음을 알게 되는데… 지독하게 매혹적인 클로이의 유혹, 그녀의 치명적인 비밀이 공개된다!",2010-02-25,2010,96,en,"[""US"",""FR""]",/7VD5i4SiRErzFsddo7xP4oTjBqQ.jpg,/yo7rPvwjHHYDM1bw4OgTZJY6QYP.jpg,https://www.youtube.com/watch?v=yXaj_O_U0LA,false
632727,270720,텍사스 전기톱 학살 2022,Texas Chainsaw Massacre,텍사스의 한 유령 도시. 이곳에 생기를 불어넣겠다는 꿈을 안고 도착한 인플루언서들. 이들이 악명 높은 살인마 '살가죽 가면'과 마주친다. 《텍사스 전기톱 학살》의 속편.,2022-02-18,2022,83,en,"[""US""]",/xVT66OFGCoHXWEzmapPNS1rFX0J.jpg,/aTSA5zMWlVFTYBIZxTCMbLkfOtb.jpg,https://www.youtube.com/watch?v=zcI6SFiK_yk,false
10229,5066,워크 투 리멤버,A Walk to Remember,"노스캐롤라이나의 작은 마을 벤포트의 고등학교. 마을 목사의 딸로 매우 종교적이고 보수적인 제이미는 학교 친구들에게 따돌림당하는 것도 별로 신경쓰지 않는다. 믿음만이 삶의 전부인 제이미를 무시하는 랜든은 제이미와는 정반대로 무모한 젊음을 즐기는 친구들과 함께 지내며 미래에 대한 계획도, 믿음도 없이 무료한 일상을 보낸다.  랜든은 친구들과 함께 전학생에게 신고식을 강요하다가 부상을 입힌 벌로 매년 봄 행해지는 연극에 참여하게 된다. 연극도 싫지만 무엇보다 상대역이 제이미라는 사실 때문에 매우 고통스러워하던 랜든은 그녀와 연극 연습을 하면서 자신도 모르는 사이에 그녀를 사랑하게 되었다는 사실을 깨닫게 된다. 친구들의 멸시와 부모님의 반대에도 불구하고 함께 밤하늘의 별을 관측하고 달빛 아래에서 춤을 추면서 애틋한 감정들을 키워나가던 랜든과 제이미. 그러나 그들에게는 너무나 가혹한 운명이 기다리고 있는데...",2002-01-25,2002,102,en,"[""US""]",/chQNZbEuwYZoHYxLV3eAGlcURV1.jpg,/1FWSGQZo6HAzqO52VHL405VxJ07.jpg,https://www.youtube.com/watch?v=Kq02sBe5xko,false
1443,3556,처녀 자살 소동,The Virgin Suicides,1970년대 미국의 조용하고 보수적인 한 마을. 좀처럼 이웃 사람들과 어울리지 않는 리스본 가족의 아름다운 다섯 자매 중 한 명인 열세살 세실리아가 자살을 기도한다. 이 사건으로 비밀에 가득찬 리스본 일가의 실체가 나타나기 시작하는데...,2000-04-21,2000,97,en,"[""US""]",/1NCQtXPQnaHRjOZVmktA9BSM35F.jpg,/6b6UpsOXmjO8mJKYsGTG9HW49CN.jpg,https://www.youtube.com/watch?v=8kDcCGlaBwY,false
26505,96621,아더와 미니모이 2 : 셀레니아 공주 구출 작전,Arthur et la vengeance de Maltazard,"열 번째 보름달이 뜨는 날! 땅 속 왕국 미니모이들을 만날 수 있다!  3년 동안 지하세계에서 악당 말타자드의 감옥에 갇혀있던 할아버지를 구출해 현실로 돌아온 아더(프레디 하이모어 분). 아더는 지하세계에서 알게 된 꼬마친구 미니모이들에게 배운 대로 자연을 사랑하는 마음을 품으며 지낸다. 열 번째 보름달이 뜨는 날 아더를 위한 파티를 열기로 한 미니모이들과의 약속을 고대하며 땅 속 왕국을 그리던 어느 날, 할아버지 댁에서의 방학을 마치고 도시로 돌아간다는 부모님의 갑작스런 통보에 아더는 크게 실망하고 만다. 정들었던 시골집과 작별인사를 하던 그때, 거미로부터 ‘HELP’라고 적힌 쌀 한 톨을 받고 미니모이 친구들은 물론 사랑하는 셀레니아 공주가 위험에 처했음을 직감한다.",2009-11-26,2009,93,fr,"[""FR""]",/aoRA0U0fP1YrYoWftQkf6srZVEE.jpg,/fgur8M7AcLoMhB71FkAaOd0xaJt.jpg,https://www.youtube.com/watch?v=oRSI_b6jlqk,false
21422,200418,명탐정 코난: 시한장치의 마천루,名探偵コナン 時計じかけの摩天楼,"검은 조직에 의해 초등학생 코난의 몸으로 작아진 고등학생 명탐정 쿠도 신이치. 천재 건축가 모리야 테이지 교수에게 가든 파티의 초대를 받았지만, 코난인 상태로는 참석할 수 없어 대리인을 부탁하려 소꿉친구 모리 란에게 목소리 변조기를 사용해 신이치로서 전화를 건다. 하지만 란이 신이치의 생일 전날인 5월 3일 밤 10시, 심야 영화를 보자고 조건을 걸어 난처해지고 만다. 약속 당일, 뉴스에서 화약 도난 사건을 보던 코난이자 신이치에게 수상한 협박 전화가 걸려 오고 의문의 남자가 도심 전체를 표적으로 한 연쇄 폭탄 테러를 예고한다. 자신에게 도전장을 내민 연쇄 폭탄 테러임을 알아챈 신이치는 범인과의 숨 막히는 대결 중, 베이카 시티 빌딩에 있는 란이 타깃이 되어 위험에 처했음을 깨닫는데…",1997-04-19,1997,95,ja,"[""JP""]",/ND2vNSrxd3BiiaxYDyqQ9IiZxO.jpg,/fUHuBNqTFGCohCuHDEqHs1pDPj7.jpg,https://www.youtube.com/watch?v=N4CP6BMyn2s,false
877269,281004,스트레인지 월드,Strange World,"전설적인 탐험가 가문 클레이드 패밀리의 서처 클레이드는 아내 메리디언, 아들 이든과 함께 농장을 운영하며 평화로운 일상을 살고 있다. 어느 날, 대통령 칼리스토가 찾아와 위험에 빠진 아발로니아를 위해 도움을 요청하고 서처는 내키지 않지만 어쩔 수 없이 가족들과 모험에 나서게 된다. 모든 것이 살아 숨 쉬는 미지의 세계에 도착한 서처는 오래전 행방불명 되었던 아버지, 전설의 탐험가 예거 클레이드를 만나게 된다. 여전히 엉뚱하고 탐험 의욕이 넘치는 아버지 예거와 평화로운 삶을 살고 싶은 서처, 그리고 서처와는 다른 삶을 꿈꾸는 아들 이든까지 서로 너무 다른 개성 강한 클레이드 패밀리는 누구도 본 적 없고, 가본 적 없는 신비롭고 경이로운 세계에서 무사히 집으로 돌아갈 수 있을까?",2022-11-23,2022,102,en,"[""US""]",/7KT8E7CpEwxQUay5nROpY6mCK8F.jpg,/5wDBVictj4wUYZ31gR5WzCM9dLD.jpg,https://www.youtube.com/watch?v=jP3Ea3sMiUE,false
727340,275465,헌트,헌트,"북한 고위 관리가 망명을 요청한 이후, 안기부 해외팀 차장 박평호와 국내팀 차장 김정도는 동림으로 알려진 안기부 내 스파이, 남파간첩 총책임자를 밝혀내는 임무를 맡는다. 이윽고 동림이 국가 안보를 위태롭게 할 1급 비밀 정보를 누설하기 시작하고 안기부의 해외팀과 국내팀은 서로를 조사하기에 이른다. 당장 스파이를 밝혀내지 못하면 자신이 혐의를 받을 수 있는 일촉즉발의 상황에서 평호와 정도는 서서히 진실을 찾아내고, 마침내 대한민국 1호 암살 작전이라는 거대한 사건과 직면하게 되는데...",2022-08-10,2022,131,ko,"[""KR""]",/Dyc3aCm3F4h8dXr4V5fnIopiyE.jpg,/8voS6nJU5DdKSfFsKIMTTlDssM9.jpg,https://www.youtube.com/watch?v=xJUOIKg4Bic,false
400106,182823,브라이트,Bright,"배경부터 성격까지 모든 것이 정반대인 두 명의 경찰, 인간 워드(윌 스미스)와 오크 자코비(조엘 에저튼)가 순찰 중 우연히 정체 모를 어둠의 세계를 발견하고 미래가 뒤바뀌는 평행세계를 경험하게 된다.  사사건건 부딪치는 이들은 이제 파트너가 되어 세상을 위험에 빠뜨릴 수 있는 신비의 매직완드(Magic Wand)를 지켜야만 한다.",2017-12-22,2017,117,en,"[""US""]",/ciCDqE6nZhNYtnydCPxFUl7y8mP.jpg,/hu4psJoKxDYezvvS4GlLF531fom.jpg,https://www.youtube.com/watch?v=MUY3GVByRUs,false
420821,275079,칩과 데일: 다람쥐 구조대,Chip 'n Dale: Rescue Rangers,"30년 만에 컴백하게 된 ""칩과 데일 다람쥐 구조대""는 예전 디즈니 만화동산의 스타들을 현대 LA로 불러낸다. 이 실사/CG 하이브리드 액션 코미디 애니메이션에서 칩과 데일은 현대 LA의 만화와 인간과 더불어 살고 있는데 그들의 삶은 예전과는 사뭇 다르다. 수십 년 전 그들의 잘나가던 TV시리즈가 종영되면서 칩(목소리 존 멀레이니)은 다 내려놓고 보험 세일즈맨으로 교외에서 평범한 생활을 하고 있다. 반면 데일(목소리 앤디 샌드버그)은 3D성형도 받고 왕년의 영광을 되찾고픈 절박한 마음으로 캐릭터 컨벤션에 참여한다. 그러다 예전 시리즈의 동료 하나가 사라지자 칩과 데일은 그 친구를 구하기 위해 깨졌던 우정을 회복하고 다시금 다람쥐 구조대의 수사 활동을 재개해야 하게 된다.",2022-05-20,2022,99,en,"[""US""]",/4kTuLUj0806N4QQXpTU0zYGDnu7.jpg,/qK7Ssnrfvrt65F66A1thvehfQg2.jpg,https://www.youtube.com/watch?v=RW0xBFB-QLw,false
532639,278640,피노키오,Pinocchio,"목수 ‘제페토’의 간절한 소원으로 태어난 나무 인형 ‘피노키오’는  진짜 사람이 되기 위해 자신의 양심이 되어줄 귀뚜라미 ‘지미니’와 함께  진실되고 용감한 마음을 가지기로 약속한다.  그러나 거리의 교활한 여우의 꾀임에 넘어간 피노키오는 서커스단에 들어가게 되고, 이기적인 어른들의 욕심으로 철장에 갇혀버리고 만다.  한편, 사라진 피노키오를 찾기 위해 길을 나선 ‘제페토’는 폭우 속에 목숨을 잃을 위기에 처하고 마는데…",2022-09-07,2022,105,en,"[""US""]",/aFVjf2zcFzoNgbDKDEHiIw2g1DR.jpg,/nnUQqlVZeEGuCRx8SaoCU4XVHJN.jpg,https://www.youtube.com/watch?v=gV_0pYoCssc,false
7553,37384,웨이팅,Waiting...,베니건스 같은 레스토랑의 직원들이 까다로운 손님과 열정이 넘치는 매니저를 감당하며 벌어지는 매일매일의 이야기.,2005-10-07,2005,94,en,"[""US""]",/uyZ11F0ZdUWR29wx8pS9CMCNyse.jpg,/jaegX6b1InnSSUAagdr0NE2ABBS.jpg,https://www.youtube.com/watch?v=HJEsNjH3JT8,false
601666,224943,퍼펙트 케어,I Care a Lot,"은퇴자들의 건강과 재산을 관리하는 CEO 말라, 알고 보면 일사불란한 한탕 털이 기업이다. 사람을 요양원으로 집과 가구는 경매로 모든 것을 탈탈 터는 게 그들의 주업. 법꾸라지 그들은 치밀한 계획 하에 법의 테두리에서 한치도 벗어나지 않는다. 이렇게 완벽한 말라의 케어 비즈니스에 순진한 양 같은 다음 타겟이 잡히고 더욱 더 완벽한 케어 서비스를 계획하기 시작하는데...",2021-02-19,2021,119,en,"[""GB"",""US""]",/A0u4c2rXVhPmDkx6cpoWvkNislx.jpg,/pA4J371Gk2F47vyGQOWapcsnOzz.jpg,https://www.youtube.com/watch?v=4lkCCo63nhM,false
2064,339,당신이 잠든 사이에,While You Were Sleeping,"루시는 비록 초라한 아파트와 고양이 한 마리 그리고 토큰 판매부스에서 일하는 친구가 몇 명 있을 뿐 정작 가장 소중한 사람들인 부모나 가족이 없다. 그런 루시는 지금 넋이 나갈 정도로 잘 생긴 남자와 사랑에 빠져 있다. 그러나 루시는 그를 단 한번이라도 만난 적도 없고, 얘기를 나눠보지도 못했다. 루시가 짝사랑하는 그 남자는 어느날 아침 불량배들에게 떠밀려 플랫폼의 철도 위로 떨어지고 결국 혼수상태로 빠진다.",1995-04-21,1995,103,en,"[""US""]",/k4eh6lVyAzwMMuLYzJ0vJpgqfoQ.jpg,/gCYvQJ1MhyK4kYFnjpNbNqQtaYc.jpg,https://www.youtube.com/watch?v=nsJxyUvkB_E,false
134374,102033,페인 앤 게인,Pain & Gain,"몸짱 트레이너 삼인방의 무모한 도전!  그들의 아메리칸 드림은 너무나 컸다!  마이애미에서 헬스 트레이너로 일하는 다니엘(마크 월버그). 부자가 되는 법을 궁리하던 그는 동료 트레이너 폴(드웨인 존슨)과 아드리안(안소니 마키)을 끌어들여 범죄 계획을 세운다. 바로 헬스클럽의 고객인 빅터(토니 살호브)를 납치해 그의 재산을 가로 채려는 것. 다니엘 일당은 여러 가지 계획을 세우고 이를 실행에 옮겨 그의 재산을 훔치는데 성공하지만, 빅터에게 자신들의 정체를 노출시키고 만다. 빅터를 살해하려던 다니엘 일당은 계획에 실패하고, 빅터는 경찰이 자신의 말을 믿어주지 않자 사립탐정 에드(에드 해리스)를 고용한다. 다니엘과 폴, 아드리안은 돈이 또다른 범죄를 모의하고 에드는 그들의 흔적을 쫓는데…",2013-04-18,2013,130,en,"[""US""]",/lIiGSBTJ2KRdaS4dHRvMCyzPsdw.jpg,/cb3ivKXzyveKMvaD72IpKX9JVys.jpg,https://www.youtube.com/watch?v=YmAQoc-yVdk,false
136835,114182,노 굿 디드,No Good Deed,살인을 저질러 15년형을 선고받고 교도소에 복역 중이던 콜린은 가석방 심사를 받지만 통과하지 못하자 교도관을 죽이고 탈옥한다. 전 여자친구 알렉시스를 찾아간 콜린은 그녀에게 다른 남자가 생겼다는 것을 알고는 분노하여 알렉시스를 살해하고는 어디론가 향한다. 남편이 집을 비운 사이 홀로 아이들을 돌보던 테리는 사고를 당했다며 그녀의 집을 찾아와 도움을 요청하는 콜린에게 호의를 베푸는데...,2014-09-10,2014,84,en,"[""US""]",/l1uKONAVWlfGsMDdVOUMbk3nHYl.jpg,/zt6wgtlV6hXDr9tvi3uDJLoHrja.jpg,https://www.youtube.com/watch?v=ro7Oyop7Jak,false
136795,103372,더 히트,The Heat,"규정을 준수하고 완고하지만 범죄 수사엔 탁월하고 오만한 성격의 FBI 수사관 사라 애쉬번. 걸쭉한 입담과 다혈질 성격을 가졌지만 범인들 잡는데는 일가견이 있는 보스톤 경찰관 섀논 물린스. 이 둘은 남과 함께 일해본 적도, 친구도 없었지만 마약 범죄자 수사를 위해 함께하게 되는데...",2013-06-27,2013,117,en,"[""GB"",""US""]",/yERBa1y5zNUOTRKQPiDCPIc2fuv.jpg,/c0V8KAiuoWLXf7TfvwHK4yhIfb9.jpg,https://www.youtube.com/watch?v=1O3iRdiplB0,false
280217,196891,레고 무비 2,The Lego Movie 2: The Second Part,"시스타 행성의 지멋대로 여왕의 지시로 듀플로 외계인들이 레고 마을을 침공한다. 어마무시 장군이 친구들을 납치하자 에밋은 우주로의 여행을 떠나는데… 에밋과 친구들의 대모험, 이번엔 우주다! 준비됐나요?",2019-02-06,2019,107,en,"[""CA"",""DK"",""US""]",/if4POmDLhJX4Cgiddr1PudDhde8.jpg,/2U2h8PpsaWn90jdtyG0tu9ZxttZ.jpg,https://www.youtube.com/watch?v=cksYkEzUa7k,false
55156,163781,구품지마관,九品芝麻官,"청나라 동치년, 주성치는 친구들이 뒤에서 지지해주는 덕분으로 구품소손관이란 관직에 오른다. 어느날 마을을 순시하는 중에 뛰어난 미모를 갖고 있는 진소련을 만나고 강한 인상을 받는다. 한편 제독의 양아들인 상위는 막강한 세력을 등에 업고 있는 불량배로 진소련의 미색에 반해 그녀를 몰래 겁탈하려다 실패하자 그녀의 가족을 몰살시킨다.  그러자 진소련은 이 사실을 지현인 주성치에게 고하나 오히려 주성치도 함께 누명을 쓰고 도망치는 신세로 전락하는데...",1994-03-31,1994,106,zh,"[""HK""]",/gf1zBYwkUFtA0ElGjtKUGgV3OP4.jpg,/x8zprGIgH2pExKCyNdwfANcbnlG.jpg,https://www.youtube.com/watch?v=cwARkgqIZYc,false
225574,109578,논스톱,Non-Stop,"4만 피트 상공, 뉴욕발 비행기 안. 미 항공수사관 빌은 의문의 메시지를 받게 되고 그로부터 정확히 20분 후, 승객 중 한 명이 살해당하는 테러가 발생한다. 탑승객 전원이 용의자인 가운데, 빌은 범인을 찾기 위한 사투를 시작하지만, 오히려 테러범으로 몰리게 되고 결국 놈이 약속한 시간은 점점 다가오는데..",2014-02-26,2014,107,en,"[""FR"",""GB"",""US""]",/9xlCzaRJ0wj9nUlF5ovsKOFCxTL.jpg,/7UOWJEhNbePQeGSaVn9PvcRaujX.jpg,https://www.youtube.com/watch?v=XSF6GPNXr9Y,false
2028,2248,금지된 사랑,Say Anything...,"별볼일 없는 고등학생 로이드는 고등학교를 졸업하기 전 예쁘고 똑똑한 여학생 다이앤과 데이트를 하는 것이 꿈이다. 결국 졸업을 앞 둔 어느날, 그녀에게 다가가게 되고, 꿈에 그리던 그녀와의 데이트를 하게 된다. 그러나 이들은 불투명한 미래 앞에 놓여진 십대일 뿐이었는데...",1989-04-14,1989,100,en,"[""US""]",/3cSvEEwNCt7vdHCL1g9vGEjzIYw.jpg,/bAdIO0Jt886Ad1eY9bDXXeCpXsV.jpg,https://www.youtube.com/watch?v=Se_eSeEAoX0,false
2924,3107,분노의 역류,Backdraft,"순직한 소방관의 아들로 역시 소방관의 길을 걷는 두 형제, 하지만 형 스티븐(커트 러셀 분)은 사명감이 없는 동생 브라이언(윌리암 볼드윈 분)을 못마땅해하고 브라이언은 독불장군인 형을 싫어해서 사사건건 부딪히고 서로를 못마땅해 한다. 한편 백드래프트라는 희귀한 폭발 현상으로 3명이 차례로 죽는 사건이 발생하자 화재조사관인 림게일(로버트 드니로 분)이 수사에 착수하고, 형에 대한 열등감과 형과의 마찰을 견디지 못한 브라이언은 소방서를 뛰쳐나와 림게일의 조수로 일하게 된다. 조사 끝에, 사고가 아니라 살인을 목적으로한 방화라는 사실을 알아내고 시의원인 스와이잭(J.T. 웰쉬 분)을 용의자로 지목하지만 범인이 스와이잭마저 죽이려다 미수에 그친 사건이 발생하자 사건은 미궁에 빠진다. 감옥에 수감 중인 희대의 방화범으로부터 힌트를 얻는 브라이언은 형을 의심하지만, 그 순간 진짜 범인이 오랜 친구이자 동료인 소방관 에드콕스(스콧 글렌 분)라는 걸 알게 되고, 그 사실을 안 스티븐은 에드콕스를 설득하려 한다. 그러나 화학공장에 대화재가 발생하는 바람에 사고 현장에 출동한 스티븐과 브라이언은 에드콕스로부터 돈을 벌기위해 소방인력을 감축하고, 그럼으로써 결국 소방관의 생명을 위협한 스와이잭과 그 동업자들을 살려둘 수 없었다는 에드콕스의 고백을 듣고 갈등한다. 그런데 그 순간 건물이 무너지고 불속에 떨어지는 에드콕스를 구하려다 스티븐도 같이 떨어진다. 에드콕스는 숨지고 스티븐은 중상을 입고 브라이언에게 에드콕스가 범인임을 밝히지 말라는 유언을 남긴 채 결국 세상을 떠난다. 림게일과 브라이언은 스와이잭의 비리를 공개하고, 브라이언은 다시 소방서로 복귀한다.",1991-05-24,1991,137,en,"[""US""]",/m340XrjusZ1HIoJNd1pwvkVNVQY.jpg,/sRZjzfBbBwRVI8oO5OtkaCYPFad.jpg,https://www.youtube.com/watch?v=_4zyHOgShBc,false
68,1199,브라질,Brazil,"연도를 알 수 없는 미래. 정보화로 인해 모든 것이 획일화된 사회에서 샘 로우리는 지극히 평범하고 심심한 삶을 살고 있다. 정보국에서 서기로 일하고 있는 말단 관리인 샘은 꿈속에서 중세의 기사가 되어 하늘을 날며, 아름다운 여인을 구해내곤 한다. 어느 날 정보국 직원의 실수로 터틀이란 테러범을 잡는다는 것이 버틀이란 무고한 시민의 생명을 빼앗는 일이 되어 버리고, 샘은 그의 가족들에게 보상금을 지급하는 임무를 맡게 된다. 그 곳에서 그는 꿈 속의 여인인 질을 만나게 된다. 꿈속에서와 달리 그녀는 거친 트럭 운전수이자 반정부주의자였는데...",1985-02-20,1985,131,en,"[""GB"",""US""]",/aewan59WcFThBimkTVVoNf2o5Vb.jpg,/9IYyCLf5NNAQFK9pNtqzEU9HWzM.jpg,https://www.youtube.com/watch?v=A_7ATU9dslE,false
617653,259659,라스트 듀얼: 최후의 결투,The Last Duel,"부조리한 권력과 야만의 시대, 14세기 프랑스. 장(맷 데이먼)은 영주 피에르(벤 애플렉)의 총애를 받는 자크(애덤 드라이버)에게 불만을 품고 있다. 그러다 피에르에 의해 마르그리트(조디 코머)의 결혼 지참금인 토지를 자크에게 빼앗기게 되자 자크에 대한 적대감이 극에 달한다. 한편 마르그리트에게 첫눈에 반한 자크는 장이 집을 비운 사이 마르그리트를 찾아가 겁탈한다. 용서받지 못할 짓을 저지른 자크는 마르그리트에게 침묵을 강요하지만, 마르그리트는 자신이 입을 여는 순간 감내해야 할 불명예를 각오하고 용기를 내어 자크의 죄를 고발한다. 강간사건에 대한 재판이 시작되고, 서로의 입장이 맹렬히 충돌하면서 파열음을 낸다. 결국 한때 전우였던 장과 자크는 승리한 자가 무죄, 패한 자가 유죄가 되는 결투 재판에서 승부를 겨루게 되는데...",2021-10-13,2021,153,en,"[""US""]",/zPDY58lk0YIxr9qsnGV64PEnjkI.jpg,/4LrL40XecjGLRpX5I2gzMTUt04l.jpg,https://www.youtube.com/watch?v=mgygUwPJvYk,false
11622,2496,블래스트,Blast from the Past,"폭탄투하 공포증이 심각한 괴짜 발명가 집안, 웨버 가족은 35년동안 폭탄의 위험을 피해 은신처에 숨어살았다. 그러던 중 아들인 아담 웨버(브랜든 프레이저)가 가족들에게 음식과 생필품을 공급하기 위해 세상으로 나가는 모험을 감행하는데. 은신처를 나선 웨버는 이브(알리시아 실버스톤)를 만나게 되고, 이브는 이러저러한 이유로 마지못해 그를 돕게 된다.",1999-02-12,1999,112,en,"[""US""]",/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg,/qr3yKVRrPmPCpxqtEeFkdisGE4n.jpg,https://www.youtube.com/watch?v=hDNR4CxYtls,false
1965,1892,퍼펙트 머더,A Perfect Murder,"대기업가 스티븐(마이클 더글러스), 원하는 것은 무엇이든 소유할 뿐 아니라 소유할 수 있다고 생각하는 그에게 가장 중요한 재산은 미모에 이지적인 아내 에밀리다. 그러나 유능한 통역사이자 유엔 대사 보좌관으로 일하는 에밀리(기네스 팰트로)는 자신이 단지 남편의 소유물이라는 사실에 진정한 사랑에 대한 갈망이 있다.  그러던 중 재능은 있지만, 빛을 보지 못한 가난한 예술가 데이빗(비고 모텐슨)에게서 정신적 풍요로움을 느낀다. 남편에게서는 느껴보지 못한 감정이다. 두 사람은 사랑에 빠지고 남편 스티븐은 데이빗을 찾아가 에밀리를 죽이면 돈을 주겠다는 제안을 한다.  사실 데이빗은 돈 많은 여자들을 유혹해 돈을 뜯어내는 사기꾼에 불과한데...",1998-06-05,1998,107,en,"[""US""]",/wC0ax12N9GQ8vMXPEs4nES5AAiB.jpg,/dNW7ftcqEAvKmDkuRPaLC4gnhwJ.jpg,https://www.youtube.com/watch?v=aaQ8YI-rX2s,false
4550,42632,친절한 금자씨,친절한 금자씨,"사람들의 시선을 단번에 사로잡을 만큼 뛰어난 미모의 소유자인 금자는 20살에 죄를 짓고 감옥에 가게 된다. 어린 나이, 너무나 아름다운 외모로 인해 검거되는 순간에도 언론에 유명세를 치른다. 누구보다 성실하고 모범적인 수감생활을 보내는 금자. 친절한 금자씨라는 말도 교도소에서마저 유명세를 떨치던 그녀에게 사람들이 붙여준 별명이다. 13년간의 복역을 무사히 마치고 출소하는 순간, 금자는 그 동안 치밀하게 준비해온 복수를 시작한다. 그녀가 복수하려는 인물은 자신을 죄인으로 만든 백선생. 그녀가 친절을 베풀며 도왔던 동료들은 이제 다양한 방법으로 금자의 복수를 돕는다.",2005-07-29,2005,112,ko,"[""KR""]",/iInNT2yeNA8joH1RSSebUEfLC1x.jpg,/wP1nu98mgiSOyuPmMWdZ8109S9j.jpg,https://www.youtube.com/watch?v=deSJEDUi4rQ,false
56288,89002,스파이 키드 4: 올 더 타임 인 더 월드,Spy Kids: All the Time in the World,은퇴한 스파이요원 출신인 마리사는 자신이 낳은 갓난아이와 함께 입양한 10대 초반의 두 아이의 엄마가 된다. 시간을 멈추려는 악당 ‘타임키퍼’를 막기위해 마리사는 입양한 두 아이 세실과 레베카를 새로운 ‘스파이 키드’로 연마시켜 대항하게 되는데…,2011-08-18,2011,89,en,"[""US""]",/2dDz2e61SqMxNE0OrzriFZJgHyV.jpg,/3COCz2DMRNefY4a3lfUHrNj4tl0.jpg,https://www.youtube.com/watch?v=yWWOrCE1MR8,false
394117,177651,플로리다 프로젝트,The Florida Project,"디즈니월드 근처에 사는 6살짜리 아이. 근데 옆 동네와는 달리 여기엔 놀이터라곤 없다. 하지만 친구와 함께라면 사방이 놀이터인걸. 문제 많은 엄마랑 쪽방 모텔에 살면서 환상의 세계를 찾아낸 꼬마. 오늘도 신나는 하루를 보내러 나선다. 디즈니랜드보다 더 신나고 불꽃놀이처럼 반짝반짝 빛나는, 컬러풀한 여름 이야기.",2017-10-06,2017,111,en,"[""US""]",/nwSrKv3tzo4HqkgMj3ZwfAC4VYT.jpg,/lO5c0zG8s1dBPHcRparpNlNGWU9.jpg,https://www.youtube.com/watch?v=WwQ-NH1rRT4,false
836225,270772,엑소시즘: 신과 퇴마사,The Exorcism of God,"멕시코 디오스에서 사역 중이던 미국인 신부 피터는 귀신 들린 마갈리 수녀에 대한 엑소시즘 도중 악령에 홀려 그녀를 탐하는 죄를 짓는다. 18년 후, 피터는 고아들과 소외된 자를 도우며 성인으로 칭송받는다. 어느 날, 원인을 알 수 없는 역병으로 4명의 아이들이 세상을 떠나고 피터는 자신이 지은 과거의 잘못에 대한 하나님의 징벌이라고 자책한다. 피터는 파문을 각오하고 잘못을 고하기 위해 발두치 주교를 찾아가지만, 교황청에서 피터를 주목하고 있다는 말을 들은 후 지원받은 약과 장비를 들고 돌아온다. 그날 밤, 악령 들린 하나님의 아들 예수에 대한 악몽을 꾼 피터는 우리베 교도소장의 전화를 받고 사라가도 코라존 교도소를 방문한다. 마갈리는 악마에 사로잡힌 에스페란자가 피터의 딸이라고 말하며 악령을 쫓아내 달라고 부탁한다. 피터는 에스페란자에 대한 엑소시즘을 위해 최고의 구마 사제인 마이클 신부에게 도움을 요청한다. 피터와 마이클 신부는 에스페란자의 육체를 빌려 돌아온 악마 발반에 맞서 구마 의식을 행하는데...",2022-03-11,2022,98,en,"[""MX"",""US"",""VE""]",/dmX8jqkZbFBgMtRGHFvjbfNrpEp.jpg,/mjIuTXM4FhLAT1apxHULetAZAfj.jpg,https://www.youtube.com/watch?v=VdLI8I4jZD0,false
